stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
2032,N2032,N. Galvez at Mandeville,N GALVEZ ST & MARIGNY ST,29.978771,-90.055291,,,,,0
2033,N2033,N. Galvez at St Roch,N GALVEZ ST & SPAIN ST,29.978918,-90.053168,,,,,0
2034,N2034,N. Galvez at Arts,N GALVEZ ST & MUSIC ST,29.979035,-90.050805,,,,,0
2035,N2035,N. Galvez at Franklin,N GALVEZ ST & PAINTERS ST,29.979117,-90.048688,,,,,0
2036,N2036,N. Galvez at Port,N GALVEZ ST & PORT ST,29.978988,-90.046167,,,,,0
2037,N2037,N. Galvez at Clouet,,29.977788,-90.04125,,,,,0
2038,N2038,N. Galvez at Louisa,N GALVEZ ST & LOUISA ST,29.977466,-90.039473,,,,,0
2039,N2039,N. Galvez at Desire,N GALVEZ ST & PIETY ST,29.977027,-90.037534,,,,,0
2040,N2040,N. Galvez at Congress,N GALVEZ ST & GALLIER ST,29.976643,-90.035854,,,,,0
2041,N2041,N. Galvez at Alvar,N GALVEZ ST & PAULINE ST,29.976089,-90.033405,,,,,0
2042,N2042,N. Galvez at Mazant,N GALVEZ ST & MAZANT ST,29.975652,-90.031476,,,,,0
2064,N2064,St Claude at Andry,ANDRY ST & MARAIS ST,29.962028,-90.018397,,,,,0
2099,N2099,St Claude at Parish Line,SAINT CLAUDE AVE & MEHLE ST,29.957696,-90.004684,,,,,0
2100,N2100,St Claude at Delery,ST CLAUDE AVE & DELERY ST,29.958819,-90.007646,,,,,0
2101,N2101,St Claude at St Maurice,SAINT MAURICE AVE & MARAIS ST,29.959675,-90.009994,,,,,0
2102,N2102,St Claude at Gordon,GORDON ST & MARAIS ST,29.960477,-90.012166,,,,,0
2103,N2103,St Claude at Charbonnet,CHARBONNET ST & MARAIS ST,29.961011,-90.013828,,,,,0
2104,N2104,St Claude at Caffin,CAFFIN AVE & MARAIS ST,29.961426,-90.015687,,,,,0
2106,N2106,St Claude at Forstall,FORSTALL ST & MARAIS ST,29.962673,-90.021273,,,,,0
2107,N2107,St Claude at Sister,SISTER ST & MARAIS ST,29.963778,-90.026216,,,,,0
2109,N2109,St Claude at Poland,SAINT CLAUDE AVE & KENTUCKY ST,29.964936,-90.031408,,,,,0
2110,N2110,St Claude at France,FRANCE ST & MARAIS ST,29.965387,-90.033392,,,,,0
2111,N2111,St Claude at Alvar,ALVAR ST & MARAIS ST,29.965997,-90.036154,,,,,0
2112,N2112,St Claude at Congress,CONGRESS ST & MARAIS ST,29.966554,-90.038625,,,,,0
2113,N2113,St Claude at Desire,DESIRE ST & MARAIS ST,29.966934,-90.040318,,,,,0
2115,N2115,St Claude at Clouet,CLOUET ST & MARAIS ST,29.967773,-90.044077,,,,,0
2116,N2116,St Claude at Montegut,MONTEGUT ST & MARAIS ST,29.968171,-90.045853,,,,,0
2117,N2117,St Claude at St Ferdinand,SAINT FERDINAND ST & MARAIS ST,29.968719,-90.048159,,,,,0
2119,N2119,St Claude at St Roch,ST CLAUDE AVE & MUSIC ST,29.969098,-90.051957,,,,,0
2120,N2120,St Claude at Mandeville,SAINT CLAUDE AVE & MANDEVILLE ST,29.968979,-90.054342,,,,,0
2121,N2121,St Claude at Elysian Fields (Nearside),ST CLAUDE AVE & MARIGNY ST,29.968817,-90.056322,,,,,0
2125,N2125,McShane at St Bernard,ST BERNARD AVE & MCSHANE PL,29.967436,-90.062412,,,,,0
2127,N2127,St Claude at Franklin,FRANKLIN AVE & ST CLAUDE AVE,29.968853,-90.050286,,,,,0
2128,N2128,St Claude at St Ferdinand,ST FERDINAND ST & ST CLAUDE AVE,29.968429,-90.048385,,,,,0
2129,N2129,St Claude at Montegut,ST CLAUDE AVE & MONTEGUT ST,29.967935,-90.046101,,,,,0
2130,N2130,St Claude at Clouet,ST CLAUDE AVE & CLOUET ST,29.967538,-90.044325,,,,,0
2131,N2131,St Claude at Louisa,SAINT CLAUDE AVE & LOUISA ST,29.967376,-90.042281,,,,,0
2132,N2132,St Claude at Desire,DESIRE ST & ST CLAUDE AVE,29.966671,-90.040628,,,,,0
2133,N2133,St Claude at Congress,CONGRESS ST & ST CLAUDE AVE,29.966255,-90.038935,,,,,0
2134,N2134,St Claude at Alvar,ST CLAUDE AVE & ALVAR ST,29.965761,-90.036464,,,,,0
2135,N2135,St Claude at France,FRANCE ST & ST CLAUDE AVE,29.965071,-90.03368,,,,,0
2136,N2136,St Claude at Poland,ST CLAUDE AVE & POLAND AVE,29.964683,-90.031687,,,,,0
2138,N2138,St Claude at Jourdan,SAINT CLAUDE AVE & SISTER ST,29.963177,-90.02558,,,,,0
2139,N2139,St Claude at Forstall,ST CLAUDE AVE & FORSTALL ST,29.962357,-90.021531,,,,,0
2140,N2140,St Claude at Lizardi,ST CLAUDE AVE & FORSTALL ST,29.962153,-90.020638,,,,,0
2141,N2141,St Claude at Andry,ANDRY ST & ST CLAUDE AVE,29.961711,-90.018613,,,,,0
2142,N2142,St Claude at Caffin,ST CLAUDE AVE & CAFFIN AVE,29.961092,-90.015903,,,,,0
2143,N2143,St Claude at Charbonnet,ST CLAUDE AVE & CHARBONNET ST,29.960649,-90.014013,,,,,0
2144,N2144,St Claude at Gordon,ST CLAUDE AVE & ALABO ST,29.960188,-90.012372,,,,,0
2145,N2145,St Claude at St Maurice,ST CLAUDE AVE & ST MAURICE AVE,29.959404,-90.010221,,,,,0
2146,N2146,St Claude at Delery,ST CLAUDE AVE & DELERY ST,29.958726,-90.00834,,,,,0
2148,N2148,St Claude at Parish Line,SAINT CLAUDE AVE & ST CLAUDE AVE,29.957682,-90.00598,,,,,0
2159,N2159,Gentilly at Elysian Fields (Farside),GENTILLY BLVD & CATON ST,29.999343,-90.059715,,,,,0
2163,N2163,Gentilly at St Anthony,UNNAMED ST & GENTILLY BLVD,29.995052,-90.063796,,,,,0
2178,N2178,N. Carrollton at Dumaine (In),N CARROLLTON AVE & DUMAINE ST,29.98064,-90.094068,,,,,0
2179,N2179,N. Carrollton at Orleans (In),N CARROLLTON AVE & ALLARD BLVD,29.979508,-90.095274,,,,,0
2180,N2180,N. Carrollton at St Louis (In),ST LOUIS ST & N CARROLLTON AVE,29.977578,-90.097336,,,,,0
2181,N2181,N. Carrollton at Bienville (In),N CARROLLTON AVE & BIENVILLE AVE,29.976254,-90.099008,,,,,0
2182,N2182,N. Carrollton at Canal,N CARROLLTON AVE & CANAL ST,29.974759,-90.100595,,,,,0
2183,N2183,S. Carrollton at Banks,S CARROLLTON AVE & BANKS ST,29.972294,-90.103226,,,,,0
2184,N2184,S. Carrollton at D'Hemecourt,DHEMECOURT ST & S CARROLLTON AVE,29.970663,-90.104928,,,,,0
2186,N2186,S. Carrollton at Ulloa,,29.969574,-90.105636,,,,,0
2187,N2187,S. Carrollton at D'Hemecourt,S CARROLLTON AVE & ULLOA ST,29.970349,-90.104824,,,,,0
2188,N2188,S. Carrollton at Banks,,29.971835,-90.103209,,,,,0
2190,N2190,N. Carrollton at Bienville (Out),N CARROLLTON AVE & UNNAMED ST,29.976037,-90.098996,,,,,0
2191,N2191,N. Carrollton at Toulouse,N CARROLLTON AVE & TOULOUSE ST,29.978041,-90.096675,,,,,0
2192,N2192,N. Carrollton at Orleans (Bus),N CARROLLTON AVE & ALLARD BLVD,29.979316,-90.095267,,,,,0
2212,N2212,Gentilly at St Anthony,GENTILLY BLVD & SAINT ANTHONY AVE,29.994724,-90.063885,,,,,0
2217,N2217,Alcee Fortier at Chef Highway,ALCEE FORTIER BLVD & CHEF MENTEUR BLVD,30.036463,-89.911699,,,,,0
2221,N2221,Folgers Coffee Plant,OLD GENTILLY RD & SATURN BLVD,30.034789,-89.908391,,,,,0
2222,N2222,Gulfway Terrace Apartments,CHEF MENTEUR HWY & GENTILLY HWY,30.037929,-89.907013,,,,,0
2226,N2226,Michoud at Cavalier,MICHOUD BLVD & DOMINIQUE PL,30.058377,-89.93048,,,,,0
2227,N2227,Michoud at Willowbrook,WILLOWBROOK DR & MAPLE RIDGE DR,30.044039,-89.930773,,,,,0
2228,N2228,Chef Highway at Saint Paul's Church,CHEF MENTEUR HWY & RAMP,30.011265,-90.007312,,,,,0
2229,N2229,Michoud at Chateau,CHATEAU CT & MICHOUD BLVD,30.038956,-89.930312,,,,,0
2230,N2230,Michoud at Dwyer,MICHOUD BLVD & CHATEAU CT,30.036981,-89.930085,,,,,0
2233,N2233,Chef at Dong Phuong,CHEF MENTEUR HWY & ALCEE FORTIER BLVD,30.035926,-89.913517,,,,,0
2234,N2234,Chef Garden Apartments,CHEF MENTEUR HWY & CHEF MENTEUR BLVD,30.034696,-89.917203,,,,,0
2235,N2235,Orleans East Apartments,UNNAMED STREET & CHEF MENTEUR HWY,30.032814,-89.923064,,,,,0
2236,N2236,Opposite Maison Orleans Two,CHEF MENTEUR HWY & CHEF MENTEUR HWY,30.032343,-89.924527,,,,,0
2243,N2243,Chef Highway at Stemway,CHEF MENTEUR HWY & MAJESTIC OAKS DR,30.010433,-90.017498,,,,,0
2245,N2245,Chef Highway at Downman,DOWNMAN RD & CHEF MENTEUR HWY,30.010097,-90.02073,,,,,0
2247,N2247,Chef Highway at Store Walkway,CHEF MENTEUR HWY & UNNAMED ST,30.00597,-90.035102,,,,,0
2249,N2249,Chef Highway at Gentilly Walmart,CHEF MENTEUR BLVD,30.004976,-90.037659,,,,,0
2250,N2250,Chef Highway at Press Drive,PRESS DR & CHEF MENTEUR HWY,30.004092,-90.039948,,,,,0
2251,N2251,Chef Highway at Seminary Place,CHEF MENTEUR HWY & PRESS DR,30.003173,-90.042546,,,,,0
2252,N2252,Chef Highway at Providence Place,PROVIDENCE PL & CHEF MENTEUR HWY,30.002865,-90.044277,,,,,0
2253,N2253,Gentilly at Eastern,GENTILLY BLVD & EASTERN ST,30.002822,-90.046285,,,,,0
2254,N2254,Gentilly at Lafaye,GENTILLY BLVD & LAFAYE ST,30.003127,-90.047887,,,,,0
2255,N2255,Gentilly at Franklin,GENTILLY BLVD & DEMONTLUZIN ST,30.003026,-90.050016,,,,,0
2256,N2256,Gentilly at Arts,GENTILLY BLVD & ARTS ST,30.003032,-90.052975,,,,,0
2257,N2257,Gentilly at St Roch,GENTILLY BLVD & MUSIC ST,30.002679,-90.054782,,,,,0
2258,N2258,Gentilly at Mandeville,MANDEVILLE ST & GENTILLY BLVD,30.001761,-90.056719,,,,,0
2259,N2259,Gentilly at Marigny,GENTILLY BLVD & CLERMONT DR,30.000854,-90.057911,,,,,0
2261,N2261,New Orleans at Pleasure,NEW ORLEANS ST & GENTILLY BLVD,29.992438,-90.067033,,,,,0
2262,N2262,New Orleans at Benefit,NEW ORLEANS ST & BENEFIT ST,29.990414,-90.06687,,,,,0
2276,N2276,N. Broad at Canal,N BROAD ST & CANAL ST,29.965879,-90.087333,,,,,0
2280,N2280,S. Broad at Erato,S BROAD ST & ERATO ST,29.953555,-90.097498,,,,,0
2282,N2282,S. Broad at Washington,S BROAD AVE & FOURTH ST,29.951092,-90.100572,,,,,0
2294,N2294,Napoleon at S. Claiborne,NAPOLEON AVE & S CLAIBORNE AVE,29.940519,-90.103705,,,,,0
2296,N2296,Napoleon at Magnolia,MAGNOLIA ST & JENA ST,29.937295,-90.103375,,,,,0
2297,N2297,Napoleon at Freret,NAPOLEON AVE & FRERET ST,29.935365,-90.103165,,,,,0
2298,N2298,Napoleon at Loyola,NAPOLEON AVE & LOYOLA AVE,29.93246,-90.102879,,,,,0
2299,N2299,Napoleon at Danneel,NAPOLEON AVE & DANNEEL ST,29.93054,-90.102678,,,,,0
2300,N2300,Napoleon at Baronne,NAPOLEON AVE & BARONNE ST,29.928618,-90.102457,,,,,0
2303,N2303,Napoleon at Chestnut,CHESTNUT ST & JENA ST,29.922883,-90.101873,,,,,0
2304,N2304,Napoleon at Magazine,NAPOLEON AVE & CAMP ST,29.920879,-90.101669,,,,,0
2312,N2312,Napoleon at Chestnut,NAPOLEON AVE & CHESTNUT ST,29.922731,-90.101485,,,,,0
2313,N2313,Napoleon at Prytania,PRYTANIA ST & NAPOLEON AVE,29.924924,-90.101704,,,,,0
2314,N2314,Napoleon at St Charles Ave.,Napoleon Ave & St Charles Ave,29.926311,-90.101858,,,,,0
2316,N2316,Napoleon at Danneel,Danneel St & Napoleon Ave,29.930364,-90.102236,,,,,0
2317,N2317,Napoleon at Loyola,Napoleon Ave & Loyola Ave,29.932294,-90.102489,,,,,0
2318,N2318,Napoleon at Freret,Freret St & Napoleon Ave,29.935164,-90.102756,,,,,0
2319,N2319,Napoleon at Magnolia,NAPOLEON AVE & S ROBERTSON ST,29.937081,-90.102974,,,,,0
2320,N2320,Napoleon at Tchoupitoulas,TCHOUPITOULAS ST & GENERAL PERSHING ST,29.917065,-90.100937,,,,,0
2322,N2322,Napoleon at S. Johnson,NAPOLEON AVE & S PRIEUR ST,29.943911,-90.103638,,,,,0
2323,N2323,Napoleon at S. Miro,NAPOLEON AVE & S MIRO ST,29.945603,-90.103794,,,,,0
2324,N2324,Napoleon at S. Rocheblave,Napoleon Ave & S Rocheblave St,29.947384,-90.103997,,,,,0
2331,N2331,S. Broad at General Pershing,S BROAD ST & GENERAL PERSHING ST,29.949244,-90.103238,,,,,0
2332,N2332,S. Broad at General Taylor,,29.949733,-90.102381,,,,,0
2351,N2351,N. Broad at St Bernard,N BROAD ST & BRUXELLES ST,29.983626,-90.071702,,,,,0
2355,N2355,Chef Highway at Gentilly Woods Mall,CHEF MENTEUR BLVD & CHEF MENTEUR HWY,30.004187,-90.038806,,,,,0
2356,N2356,Allen at Lafreniere,ALLEN ST & PLEASURE ST,29.993363,-90.065826,,,,,0
2357,N2357,Gentilly at Elysian Fields (Farside),GENTILLY BLVD & FAIRMONT DR,29.999945,-90.058686,,,,,0
2358,N2358,Gentilly at Clermont,GENTILLY BLVD & CLERMONT DR,30.00058,-90.057845,,,,,0
2360,N2360,Gentilly at St Roch,GENTILLY BLVD & CLEMATIS ST,30.002253,-90.05515,,,,,0
2361,N2361,Gentilly at Iris,GENTILLY BLVD & IRIS ST,30.002793,-90.05271,,,,,0
2363,N2363,Gentilly at Lafaye,GENTILLY BLVD & LOTUS ST,30.002902,-90.048077,,,,,0
2366,N2366,Chef Highway at Press,CHEF MENTEUR HWY & PRESS DR,30.003695,-90.040197,,,,,0
2369,N2369,Chef Highway at Stemway,CHEF MENTEUR HWY & DOWNMAN RD,30.010159,-90.017568,,,,,0
2370,N2370,Chef Highway at Majestic Oaks,CHEF MENTEUR HWY & RAMP,30.010392,-90.015347,,,,,0
2371,N2371,Chef Highway at Ray,CHEF MENTEUR HWY & RAMP,30.010756,-90.012021,,,,,0
2377,N2377,Dwyer at Bergerac,DWYER BLVD & MICHOUD BLVD,30.037572,-89.926873,,,,,0
2378,N2378,Dwyer at Opposite Cannes,DWYER BLVD & BERGERAC ST,30.038547,-89.92372,,,,,0
2379,N2379,Dwyer at Cernay,DWYER BLVD & CERNAY ST,30.039046,-89.922057,,,,,0
2380,N2380,Dwyer at Palace,DWYER BLVD & PALACE ST,30.040547,-89.917048,,,,,0
2381,N2381,Dwyer at Alcee Fortier,DWYER BLVD & PALACE ST,30.04152,-89.913865,,,,,0
2382,N2382,Alcee Fortier at Peltier,ALCEE FORTIER BLVD & PELTIER DR,30.038766,-89.912695,,,,,0
2383,N2383,Michoud at Carriere Court 1,MICHOUD BLVD & CARRERE CT,30.027345,-89.927497,,,,,0
2384,N2384,Michoud at Carriere Court 2,MICHOUD BLVD & CARRERE CT,30.025426,-89.927329,,,,,0
2385,N2385,Michoud at Reserve Center,MICHOUD BLVD & CARRERE CT,30.022671,-89.927019,,,,,0
2386,N2386,Michoud at Old Gentilly,MICHOUD BLVD & MICHOUD FACILITY RD,30.021109,-89.92673,,,,,0
2387,N2387,Old Gentilly at Agriculture Building,VENUS DR & UNNAMED ST,30.023871,-89.920839,,,,,0
2388,N2388,NASA,OLD GENTILLY RD & MICHOUD FACILITY RD,30.025208,-89.918973,,,,,0
2390,N2390,Hendee at Pelican,UNNAMED ST & SANCTUARY DR,29.952586,-90.038128,,,,,0
2391,N2391,Patterson at Whitney,PATTERSON DR & LEBOEUF ST,29.954045,-90.040542,,,,,0
2392,N2392,Patterson at Thayer,PATTERSON DR & THAYER ST,29.954425,-90.042225,,,,,0
2393,N2393,Patterson at Atlantic,PATTERSON DR & ATLANTIC AVE,29.954837,-90.044654,,,,,0
2394,N2394,Patterson at Elmira,PATTERSON DR & ELMIRA AVE,29.955073,-90.046459,,,,,0
2395,N2395,Patterson at Vallette,PATTERSON DR & VALLETTE ST,29.95518,-90.048669,,,,,0
2396,N2396,Patterson at Verret,PATTERSON DR & BAUMAN ST,29.955051,-90.051281,,,,,0
2397,N2397,Verret at Pelican,VERRET ST & DELARONDE ST,29.953266,-90.05127,,,,,0
2398,N2398,Verret at Eliza,VERRET ST & ALIX ST,29.950924,-90.050945,,,,,0
2399,N2399,Verret at Opelousas,VERRET ST & OPELOUSAS AVE,29.948673,-90.05062,,,,,0
2400,N2400,Verret at Newton,VERRET ST & NEWTON ST,29.945565,-90.050301,,,,,0
2401,N2401,Verret at Lamarque,LAMARQUE ST & NUNEZ ST,29.942448,-90.049919,,,,,0
2402,N2402,Nunez at Socrates,NUNEZ ST & LA-428,29.941344,-90.050825,,,,,0
2404,N2404,Mardi Gras at Hermosa,MARDI GRAS BLVD & NUNEZ ST,29.937972,-90.049156,,,,,0
2405,N2405,Mardi Gras at Bodenger,MARDI GRAS BLVD & HERMOSA ST,29.938074,-90.046461,,,,,0
2406,N2406,Mardi Gras at Thayer,MARDI GRAS BLVD & THAYER ST,29.938024,-90.043641,,,,,0
2408,N2408,L B Landry at Semmes,SEMMES ST & LB LANDRY AVE,29.935302,-90.041696,,,,,0
2409,N2409,L B Landry at General DeGaulle,LB LANDRY AVE & GENERAL DEGAULLE DR,29.930776,-90.041929,,,,,0
2411,N2411,S. Rampart at Poydras,S RAMPART ST & PERDIDO ST,29.950758,-90.075,,,,,0
2412,N2412,S. Rampart at Girod,S RAMPART ST & GIROD ST,29.948474,-90.07568,,,,,0
2413,N2413,S. Rampart at Julia,JULIA ST & LOYOLA AVE,29.947003,-90.076106,,,,,0
2414,N2414,S. Rampart at Howard (Farside),DRYADES ST & ORETHA CASTLE HALEY BLVD,29.945028,-90.076436,,,,,0
2415,N2415,L B Landry at General DeGaulle,HENDEE ST & UNNAMED ST,29.931337,-90.041465,,,,,0
2416,N2416,L B Landry at Hero,HERO BLVD & UNNAMED ST,29.932869,-90.041474,,,,,0
2418,N2418,Mardi Gras at Thayer,THAYER ST & LAWRENCE ST,29.938323,-90.043394,,,,,0
2419,N2419,Mardi Gras at Bodenger,BODENGER BLVD & CRESCENT CITY CONNECTION,29.938354,-90.04639,,,,,0
2420,N2420,Mardi Gras at Hermosa,HERMOSA ST & PONTCHARTRAIN EXPY,29.938225,-90.048909,,,,,0
2421,N2421,Mardi Gras at Nunez,MARDI GRAS BLVD & HERMOSA ST,29.93821,-90.050215,,,,,0
2422,N2422,Nunez at Park,NUNEZ ST & PARK BLVD,29.93967,-90.050296,,,,,0
2423,N2423,Lamarque at Hermosa,VALLETTE ST & HERMOSA ST,29.942206,-90.049658,,,,,0
2424,N2424,Vallette at Newton,VALLETTE ST & LA-428,29.945461,-90.049325,,,,,0
2425,N2425,Vallette at Opelousas,VALLETTE ST & SLIDELL ST,29.948607,-90.049127,,,,,0
2426,N2426,Opelousas at Elmira,OPELOUSAS AVE & BELLEVILLE ST,29.948526,-90.047135,,,,,0
2427,N2427,Opelousas at Atlantic,OPELOUSAS AVE & PACIFIC AVE,29.948399,-90.04531,,,,,0
2431,N2431,Hendee at Eliza,HENDEE ST & SANCTUARY DR,29.950657,-90.038283,,,,,0
2432,N2432,General Meyer at Bennett,GENERAL MEYER AVE & BACCHUS DR,29.920232,-89.977042,,,,,0
2433,N2433,General Meyer at Pittari,BLAIR ST & GENERAL MEYER AVE,29.921925,-89.979912,,,,,0
2434,N2434,General Meyer at Mansfield,GENERAL MEYER AVE & KENT DR,29.922317,-89.980857,,,,,0
2435,N2435,General Meyer at Carver,UNNAMED ST & BELGRADE ST,29.92322,-89.982893,,,,,0
2436,N2436,General Meyer at Sullen,SULLEN PL & GENERAL MEYER AVE,29.92414,-89.984971,,,,,0
2437,N2437,General Meyer at Aurora,AURORA DR & GENERAL MEYER AVE,29.925327,-89.98789,,,,,0
2438,N2438,General Meyer at Westchester,WORCHESTER PL & GENERAL MEYER AVE,29.926685,-89.9908,,,,,0
2439,N2439,General Meyer at Woodland,WOODLAND PL & GENERAL MEYER AVE,29.927194,-89.992202,,,,,0
2440,N2440,General Meyer at Chelsea,CHELSEA DR & GENERAL MEYER AVE,29.928676,-89.995548,,,,,0
2441,N2441,General Meyer at Danbury,GENERAL MEYER AVE & DANBURY DR,29.929524,-89.997491,,,,,0
2442,N2442,General Meyer at Ramsey,GENERAL MEYER AVE & RAMSEY DR,29.930453,-89.99958,,,,,0
2443,N2443,General Meyer at Bristol,GENERAL MEYER AVE & ELLEN PARK PL,29.931203,-90.001273,,,,,0
2444,N2444,General Meyer at Huntlee,HUNTLEE DR & GENERAL MEYER AVE,29.931953,-90.002988,,,,,0
2445,N2445,General Meyer at River Oaks,RIVERTREE CT & GENERAL MEYER AVE,29.933142,-90.00541,,,,,0
2446,N2446,General Meyer at Kabel,GENERAL MEYER AVE & UNNAMED ST,29.934079,-90.007789,,,,,0
2447,N2447,General Meyer at Jo Ellen Smith,UNNAMED ST & GENERAL MEYER AVE,29.934534,-90.008745,,,,,0
2448,N2448,General Meyer at St Nick,STEEPLE CHASE LN & GENERAL MEYER AVE,29.935088,-90.009992,,,,,0
2449,N2449,General Meyer at Easter,TROPIC DR & GENERAL MEYER AVE,29.935731,-90.011458,,,,,0
2450,N2450,General Meyer at Holiday,HOLIDAY PL & GENERAL MEYER AVE,29.936543,-90.013308,,,,,0
2451,N2451,General Meyer at General Collins,GENERAL COLLINS AVE & GENERAL MEYER AVE,29.937052,-90.014492,,,,,0
2452,N2452,General Meyer at Richland,RICHLAND RD & GENERAL MEYER AVE,29.937855,-90.01628,,,,,0
2453,N2453,General Meyer at Wiltz,WILTZ LN & GENERAL MEYER AVE,29.938516,-90.017787,,,,,0
2454,N2454,General Meyer at Flanders,FLANDERS ST & GENERAL MEYER AVE,29.939578,-90.020188,,,,,0
2455,N2455,General Meyer at Odeon,ODEON AVE & LAMARQUE ST,29.940623,-90.022423,,,,,0
2456,N2456,General Meyer at Southlawn,GENERAL MEYER AVE & SOUTHLAWN BLVD,29.941621,-90.025124,,,,,0
2457,N2457,General Meyer at Pace,GENERAL MEYER AVE & UNNAMED ST,29.942603,-90.027183,,,,,0
2458,N2458,General Meyer at Florence Park,GENERAL MEYER AVE & DEBORAH AVE,29.943468,-90.029427,,,,,0
2459,N2459,General Meyer at Shirley,SHIRLEY DR & GENERAL MEYER AVE,29.944216,-90.031422,,,,,0
2460,N2460,General Meyer at Farragut,GENERAL MEYER AVE & UNNAMED ST,29.944937,-90.033583,,,,,0
2461,N2461,General Meyer at Behrman,GENERAL MEYER AVE & BEHRMAN AVE,29.945058,-90.036674,,,,,0
2463,N2463,Newton at Whitney,NEWTON ST & LA-428,29.945084,-90.041039,,,,,0
2464,N2464,L B Landry at De Armas,LB LANDRY AVE & DE ARMAS ST,29.942497,-90.041169,,,,,0
2465,N2465,L B Landry at Ptolemy,PTOLEMY ST & LB LANDRY AVE,29.940062,-90.041413,,,,,0
2466,N2466,L B at Mardi Gras Blvd,LB LANDRY AVE & CRESCENT CITY CONNECTION,29.937772,-90.041483,,,,,0
2467,N2467,L B Landry at Hero,LB LANDRY AVE & UNNAMED ST,29.933048,-90.041818,,,,,0
2468,N2468,General DeGaulle at Marr,GENERAL DEGAULLE DR & RAMP,29.930302,-90.037105,,,,,0
2469,N2469,L B Landry at Wall Blvd,WALL BLVD & WAGNER ST,29.934492,-90.04137,,,,,0
2470,N2470,L B Landry at 1758 L B Landry,LB LANDRY AVE & SEMMES ST,29.935601,-90.041283,,,,,0
2472,N2472,L B Landry at Ptolemy,LB LANDRY AVE & PTOLEMY ST,29.93992,-90.040894,,,,,0
2473,N2473,L B Landry at De Armas,LB LANDRY  & DE ARMAS & LAMARQUE ST,29.942967,-90.040788,,,,,0
2475,N2475,Newton at Hendee,NEWTON ST & HENDEE ST,29.944976,-90.038913,,,,,0
2476,N2476,Newton at Behrman,NEWTON ST & GENERAL MEYER AVE,29.94484,-90.037077,,,,,0
2477,N2477,General Meyer at Farragut,GENERAL MEYER AVE & FARRAGUT ST,29.944691,-90.034017,,,,,0
2478,N2478,General Meyer at Shirley,GENERAL MEYER AVE & SHIRLEY DR,29.944107,-90.031754,,,,,0
2479,N2479,General Meyer at Florence,GENERAL MEYER AVE & SHIRLEY DR,29.943376,-90.029925,,,,,0
2480,N2480,General Meyer at Touro Shakespeare,GENERAL MEYER AVE & AVENUE K,29.942832,-90.028532,,,,,0
2481,N2481,General Meyer at Pace,GENERAL MEYER AVE & PACE BLVD,29.942377,-90.02742,,,,,0
2482,N2482,General Meyer at Southlawn,GENERAL MEYER AVE & SOUTHLAWN BLVD,29.941503,-90.025227,,,,,0
2483,N2483,General Meyer at Odeon,GENERAL MEYER AVE & SOCRATES ST,29.940487,-90.022692,,,,,0
2484,N2484,General Meyer at Flanders,FLANDERS ST & GENERAL MEYER AVE,29.939442,-90.020384,,,,,0
2485,N2485,General Meyer at Lees Lane,LEES LN & GENERAL MEYER AVE,29.938353,-90.017983,,,,,0
2486,N2486,General Meyer at Richland,RICHLAND RD & GENERAL MEYER AVE,29.937674,-90.016476,,,,,0
2487,N2487,General Meyer at General Collins,GENERAL COLLINS AVE & GENERAL MEYER AVE,29.936898,-90.014689,,,,,0
2488,N2488,General Meyer at Holiday,GENERAL MEYER AVE & HOLIDAY DR,29.936238,-90.013088,,,,,0
2489,N2489,General Meyer at Easter,GENERAL MEYER AVE & EASTER LN,29.93538,-90.011155,,,,,0
2490,N2490,General Meyer at St Nick,GENERAL MEYER AVE & ST NICK DR,29.934729,-90.009659,,,,,0
2491,N2491,General Meyer at Jo Ellen Smith,GENERAL MEYER AVE & UNNAMED ST,29.934193,-90.008453,,,,,0
2492,N2492,General Meyer at Kabel,GENERAL MEYER AVE & KABEL DR,29.93372,-90.007404,,,,,0
2493,N2493,General Meyer at River Oaks,RIVER OAKS DR & UNNAMED ST,29.93263,-90.004961,,,,,0
2494,N2494,General Meyer at Huntlee,HUNTLEE DR & GENERAL MEYER AVE,29.931773,-90.003101,,,,,0
2495,N2495,General Meyer at Bristol,GENERAL MEYER AVE & BRISTOL PL,29.931086,-90.001449,,,,,0
2496,N2496,General Meyer at Ramsey,GENERAL MEYER AVE & RAMSEY DR,29.930309,-89.999662,,,,,0
2497,N2497,General Meyer at Danbury,GENERAL MEYER AVE & DANBURY DR,29.929416,-89.997656,,,,,0
2498,N2498,General Meyer at Chelsea,GENERAL MEYER AVE & CHELSEA DR,29.928701,-89.996035,,,,,0
2499,N2499,General Meyer at Woodland,GENERAL MEYER AVE & BEDFORD DR,29.92729,-89.992783,,,,,0
2500,N2500,General Meyer at Westchester,GENERAL MEYER AVE & WOODLAND DR,29.926522,-89.991048,,,,,0
2501,N2501,General Meyer at Aurora,GENERAL MEYER AVE & AURORA DR,29.925209,-89.988107,,,,,0
2502,N2502,General Meyer at Sullen,GENERAL MEYER AVE & SULLEN PL,29.923823,-89.985229,,,,,0
2503,N2503,General Meyer at Carver,GENERAL MEYER AVE & CARVER ST,29.922904,-89.983078,,,,,0
2504,N2504,General Meyer at Mansfield,MANSFIELD AVE & GENERAL MEYER AVE,29.921974,-89.981062,,,,,0
